,time,team,x_pos_1,x_pos_2,x_pos_3,x_pos_4,x_pos_5,x_pos_6,x_pos_7,y_pos_1,y_pos_2,y_pos_3,y_pos_4,y_pos_5,y_pos_6,y_pos_7,x_pos_ball,y_pos_ball,ballControl
883,493,1,457.0,593.0,596.0,347.0,372.0,,,270.0,280.0,213.0,179.0,369.0,,,440,299,1
884,494,0,258.0,82.0,420.0,106.0,401.0,194.0,,129.0,218.0,275.0,267.0,316.0,333.0,,439,300,1
885,494,1,457.0,597.0,347.0,372.0,593.0,,,271.0,212.0,179.0,369.0,280.0,,,439,300,1
886,495,0,401.0,106.0,257.0,82.0,419.0,194.0,,317.0,267.0,130.0,217.0,276.0,333.0,,439,301,1
887,495,1,347.0,597.0,457.0,371.0,593.0,,,178.0,212.0,271.0,369.0,280.0,,,439,301,1
888,496,0,402.0,418.0,193.0,105.0,80.0,257.0,,316.0,275.0,333.0,266.0,215.0,130.0,,439,303,1
889,496,1,347.0,372.0,597.0,457.0,593.0,,,177.0,368.0,212.0,272.0,279.0,,,439,303,1
890,497,0,80.0,193.0,258.0,403.0,106.0,418.0,,215.0,333.0,130.0,316.0,267.0,275.0,,439,305,1
891,497,1,347.0,593.0,457.0,372.0,596.0,,,177.0,280.0,272.0,368.0,213.0,,,439,305,1
892,498,0,80.0,417.0,193.0,105.0,259.0,402.0,,216.0,278.0,333.0,267.0,130.0,317.0,,439,307,1
893,498,1,593.0,458.0,372.0,596.0,347.0,,,280.0,272.0,368.0,213.0,177.0,,,439,307,1
894,499,0,193.0,403.0,417.0,80.0,260.0,105.0,,333.0,317.0,278.0,215.0,131.0,267.0,,439,308,1
895,499,1,596.0,453.0,348.0,593.0,373.0,,,213.0,269.0,178.0,280.0,369.0,,,439,308,0
896,500,0,194.0,405.0,261.0,105.0,80.0,417.0,,333.0,318.0,132.0,267.0,215.0,279.0,,439,309,1
897,500,1,348.0,597.0,373.0,451.0,593.0,,,179.0,212.0,371.0,270.0,280.0,,,439,309,0
898,501,0,417.0,261.0,80.0,104.0,193.0,405.0,,277.0,132.0,215.0,268.0,333.0,317.0,,439,310,1
899,501,1,593.0,348.0,450.0,597.0,375.0,,,280.0,178.0,268.0,213.0,371.0,,,439,310,0
900,502,0,418.0,261.0,406.0,79.0,193.0,103.0,,275.0,132.0,317.0,215.0,333.0,267.0,,438,312,1
901,502,1,593.0,634.0,375.0,597.0,450.0,348.0,,279.0,248.0,371.0,213.0,268.0,178.0,,438,312,0
902,503,0,406.0,418.0,193.0,79.0,261.0,103.0,,317.0,275.0,333.0,215.0,131.0,267.0,,438,313,1
903,503,1,376.0,462.0,597.0,633.0,593.0,450.0,348.0,372.0,270.0,213.0,249.0,280.0,268.0,177.0,438,313,0
904,504,0,418.0,103.0,193.0,261.0,80.0,406.0,,275.0,267.0,333.0,131.0,216.0,318.0,,439,315,1
905,504,1,449.0,348.0,596.0,376.0,462.0,633.0,593.0,268.0,178.0,213.0,371.0,270.0,249.0,282.0,439,315,0
906,505,0,80.0,104.0,417.0,261.0,408.0,193.0,,216.0,267.0,276.0,130.0,317.0,333.0,,438,316,1
907,505,1,376.0,597.0,642.0,593.0,464.0,448.0,348.0,371.0,213.0,248.0,282.0,271.0,267.0,177.0,438,316,0
908,506,0,81.0,408.0,417.0,193.0,104.0,262.0,,217.0,317.0,275.0,333.0,268.0,130.0,,438,315,1
909,506,1,597.0,376.0,592.0,464.0,348.0,448.0,,212.0,371.0,283.0,271.0,177.0,267.0,,438,315,0
910,507,0,408.0,417.0,262.0,193.0,80.0,104.0,,318.0,277.0,132.0,333.0,217.0,268.0,,438,317,1
911,507,1,596.0,463.0,633.0,448.0,348.0,375.0,593.0,213.0,271.0,251.0,267.0,178.0,371.0,283.0,438,317,0
912,508,0,104.0,193.0,409.0,416.0,81.0,262.0,,267.0,333.0,317.0,278.0,217.0,133.0,,438,317,1
913,508,1,596.0,640.0,374.0,348.0,463.0,593.0,448.0,213.0,251.0,371.0,179.0,270.0,282.0,267.0,438,317,0
914,509,0,81.0,262.0,193.0,409.0,104.0,415.0,,218.0,132.0,333.0,317.0,267.0,280.0,,438,318,1
915,509,1,374.0,448.0,593.0,596.0,463.0,349.0,,370.0,267.0,282.0,213.0,270.0,178.0,,438,318,0
916,510,0,193.0,408.0,82.0,414.0,104.0,262.0,,333.0,319.0,219.0,280.0,266.0,131.0,,438,319,1
917,510,1,593.0,373.0,449.0,463.0,349.0,597.0,,282.0,370.0,267.0,271.0,177.0,212.0,,438,319,0
918,511,0,262.0,194.0,81.0,408.0,104.0,414.0,,132.0,333.0,217.0,318.0,265.0,280.0,,438,321,1
919,511,1,593.0,373.0,350.0,464.0,596.0,448.0,,282.0,371.0,176.0,271.0,213.0,266.0,,438,321,0
920,512,0,415.0,409.0,262.0,103.0,194.0,81.0,,280.0,318.0,132.0,264.0,333.0,217.0,,437,321,1
921,512,1,593.0,449.0,349.0,464.0,596.0,373.0,,282.0,265.0,176.0,271.0,213.0,371.0,,437,321,0
922,513,0,263.0,194.0,416.0,104.0,409.0,81.0,,132.0,333.0,277.0,265.0,319.0,217.0,,437,322,1
923,513,1,596.0,349.0,593.0,373.0,464.0,448.0,,213.0,176.0,282.0,372.0,272.0,264.0,,437,322,0
924,514,0,194.0,103.0,263.0,409.0,80.0,415.0,,333.0,265.0,132.0,319.0,216.0,282.0,,437,323,1
925,514,1,448.0,374.0,597.0,465.0,349.0,593.0,,263.0,374.0,212.0,272.0,179.0,280.0,,437,323,0
926,515,0,80.0,104.0,416.0,410.0,263.0,194.0,,215.0,266.0,280.0,318.0,132.0,333.0,,437,323,1
927,515,1,596.0,375.0,348.0,447.0,593.0,466.0,,213.0,377.0,180.0,264.0,280.0,272.0,,437,323,0
928,516,0,412.0,194.0,102.0,264.0,80.0,417.0,,318.0,333.0,266.0,132.0,216.0,281.0,,437,323,1
929,516,1,376.0,596.0,447.0,466.0,348.0,594.0,,378.0,213.0,264.0,273.0,181.0,280.0,,437,323,0
930,517,0,417.0,413.0,194.0,102.0,264.0,80.0,,283.0,319.0,333.0,266.0,131.0,217.0,,436,324,1
931,517,1,467.0,596.0,446.0,377.0,593.0,347.0,,273.0,213.0,264.0,379.0,280.0,184.0,,436,324,0
932,518,0,80.0,101.0,414.0,265.0,194.0,418.0,,217.0,266.0,319.0,131.0,333.0,283.0,,436,326,1
933,518,1,347.0,446.0,593.0,597.0,378.0,467.0,,185.0,264.0,281.0,212.0,380.0,274.0,,436,326,0
934,519,0,265.0,194.0,101.0,415.0,419.0,80.0,,131.0,333.0,266.0,319.0,281.0,217.0,,436,326,1
935,519,1,346.0,597.0,378.0,446.0,467.0,593.0,,185.0,212.0,380.0,264.0,275.0,282.0,,436,326,0
936,520,0,419.0,101.0,265.0,194.0,80.0,415.0,,283.0,266.0,131.0,333.0,217.0,319.0,,435,327,1
937,520,1,597.0,379.0,345.0,592.0,468.0,445.0,,212.0,380.0,186.0,285.0,275.0,263.0,,435,327,0
938,521,0,415.0,265.0,193.0,420.0,80.0,101.0,,321.0,131.0,333.0,278.0,217.0,267.0,,435,328,1
939,521,1,379.0,469.0,597.0,445.0,344.0,592.0,,380.0,275.0,212.0,261.0,188.0,287.0,,435,328,0
940,522,0,101.0,265.0,415.0,80.0,194.0,420.0,,267.0,132.0,320.0,216.0,334.0,277.0,,435,328,1
941,522,1,379.0,597.0,469.0,344.0,445.0,592.0,,380.0,212.0,275.0,188.0,260.0,287.0,,435,328,0
942,523,0,421.0,265.0,415.0,101.0,81.0,194.0,,278.0,132.0,322.0,266.0,217.0,334.0,,435,329,1
943,523,1,344.0,445.0,380.0,592.0,597.0,469.0,,189.0,260.0,380.0,287.0,212.0,275.0,,435,329,0
944,524,0,415.0,193.0,264.0,101.0,422.0,81.0,,323.0,333.0,132.0,266.0,280.0,217.0,,434,329,1
945,524,1,446.0,593.0,469.0,380.0,344.0,596.0,,260.0,287.0,275.0,380.0,188.0,213.0,,434,329,0
946,525,0,102.0,422.0,415.0,264.0,193.0,80.0,,264.0,280.0,325.0,132.0,333.0,215.0,,434,329,1
947,525,1,380.0,344.0,446.0,469.0,597.0,594.0,,380.0,188.0,260.0,274.0,214.0,287.0,,434,329,0
948,526,0,415.0,193.0,101.0,420.0,264.0,81.0,,328.0,333.0,263.0,279.0,132.0,217.0,,434,330,1
949,526,1,469.0,597.0,379.0,447.0,344.0,594.0,,274.0,214.0,380.0,260.0,188.0,288.0,,434,330,0
950,527,0,421.0,101.0,193.0,264.0,81.0,415.0,,277.0,263.0,333.0,132.0,218.0,331.0,,434,330,1
951,527,1,448.0,597.0,469.0,379.0,344.0,595.0,,258.0,214.0,275.0,379.0,189.0,288.0,,434,330,0
952,528,0,101.0,193.0,415.0,264.0,81.0,421.0,,263.0,333.0,331.0,133.0,218.0,280.0,,433,331,1
953,528,1,597.0,469.0,448.0,343.0,595.0,379.0,,213.0,274.0,258.0,190.0,289.0,379.0,,433,331,0
954,529,0,101.0,264.0,81.0,420.0,415.0,193.0,,262.0,133.0,218.0,282.0,331.0,333.0,,433,331,1
955,529,1,448.0,343.0,468.0,380.0,597.0,596.0,,259.0,190.0,274.0,380.0,212.0,290.0,,433,331,0
956,530,0,100.0,416.0,81.0,264.0,421.0,193.0,,263.0,330.0,218.0,131.0,286.0,333.0,,433,331,1
957,530,1,343.0,468.0,596.0,380.0,448.0,597.0,,190.0,274.0,290.0,382.0,261.0,212.0,,433,331,0
958,531,0,264.0,100.0,81.0,420.0,193.0,417.0,,132.0,263.0,217.0,290.0,333.0,331.0,,432,331,1
959,531,1,449.0,597.0,468.0,381.0,343.0,597.0,,261.0,290.0,274.0,384.0,192.0,213.0,,432,331,0
960,532,0,193.0,100.0,80.0,418.0,421.0,264.0,,332.0,263.0,216.0,332.0,289.0,132.0,,432,331,1
961,532,1,597.0,468.0,596.0,382.0,449.0,343.0,,212.0,273.0,290.0,385.0,261.0,193.0,,432,331,0
962,533,0,264.0,420.0,193.0,100.0,419.0,80.0,,132.0,288.0,333.0,264.0,333.0,216.0,,432,332,1
963,533,1,449.0,596.0,469.0,343.0,597.0,382.0,,263.0,290.0,275.0,193.0,212.0,385.0,,432,332,0
964,534,0,99.0,421.0,80.0,264.0,193.0,421.0,,265.0,332.0,218.0,133.0,334.0,292.0,,431,333,1
965,534,1,597.0,469.0,596.0,383.0,343.0,449.0,,212.0,275.0,290.0,385.0,194.0,265.0,,431,333,0
966,548,0,264.0,426.0,80.0,193.0,420.0,98.0,,131.0,302.0,218.0,334.0,336.0,264.0,,433,333,1
967,548,1,449.0,597.0,468.0,598.0,382.0,348.0,,270.0,212.0,272.0,296.0,390.0,194.0,,433,333,0
968,549,0,98.0,422.0,79.0,193.0,264.0,425.0,,264.0,337.0,217.0,333.0,132.0,308.0,,433,334,1
969,549,1,348.0,467.0,597.0,451.0,382.0,598.0,,196.0,272.0,212.0,272.0,391.0,295.0,,433,334,0
970,550,0,98.0,79.0,193.0,426.0,422.0,264.0,,264.0,216.0,333.0,309.0,335.0,131.0,,441,339,1
971,550,1,598.0,450.0,597.0,468.0,382.0,347.0,,295.0,270.0,212.0,272.0,391.0,196.0,,441,339,0
972,551,0,422.0,79.0,264.0,97.0,193.0,,,336.0,215.0,131.0,263.0,333.0,,,445,344,1
973,551,1,347.0,597.0,448.0,598.0,381.0,470.0,,196.0,212.0,271.0,296.0,390.0,273.0,,445,344,0
974,552,0,193.0,79.0,264.0,422.0,97.0,,,333.0,215.0,131.0,336.0,263.0,,,449,350,1
975,552,1,347.0,598.0,381.0,448.0,470.0,597.0,,196.0,297.0,391.0,273.0,272.0,212.0,,449,350,0
976,553,0,97.0,422.0,264.0,79.0,193.0,,,263.0,336.0,131.0,215.0,333.0,,,449,350,1
977,553,1,381.0,597.0,347.0,448.0,470.0,598.0,,391.0,212.0,196.0,273.0,272.0,298.0,,449,350,0
978,554,0,264.0,97.0,79.0,422.0,193.0,427.0,,131.0,264.0,215.0,336.0,333.0,308.0,,452,351,1
979,554,1,348.0,597.0,470.0,449.0,380.0,598.0,,196.0,212.0,272.0,271.0,391.0,298.0,,452,351,0
980,555,0,79.0,422.0,427.0,97.0,192.0,263.0,,215.0,335.0,308.0,264.0,333.0,131.0,,455,352,1
981,555,1,380.0,448.0,348.0,598.0,597.0,472.0,,391.0,273.0,195.0,212.0,299.0,270.0,,455,352,0
982,556,0,97.0,422.0,79.0,264.0,193.0,,,264.0,335.0,216.0,130.0,333.0,,,457,353,1
983,556,1,473.0,598.0,348.0,447.0,597.0,380.0,,269.0,211.0,195.0,273.0,300.0,390.0,,457,353,0
984,557,0,97.0,79.0,264.0,430.0,423.0,193.0,,263.0,217.0,130.0,299.0,336.0,334.0,,458,356,0
985,557,1,447.0,598.0,597.0,380.0,474.0,348.0,,272.0,300.0,212.0,390.0,269.0,196.0,,458,356,0
986,558,0,80.0,263.0,193.0,97.0,429.0,422.0,,218.0,130.0,333.0,262.0,303.0,337.0,,460,360,0
987,558,1,597.0,597.0,349.0,448.0,475.0,380.0,,301.0,212.0,196.0,270.0,267.0,390.0,,460,360,0
988,559,0,423.0,97.0,80.0,193.0,428.0,263.0,,337.0,263.0,218.0,333.0,305.0,130.0,,462,361,0
989,559,1,597.0,350.0,447.0,597.0,475.0,380.0,,301.0,195.0,271.0,212.0,266.0,391.0,,462,361,0
990,560,0,97.0,263.0,423.0,193.0,427.0,80.0,,262.0,130.0,336.0,333.0,306.0,218.0,,465,363,0
991,560,1,598.0,597.0,350.0,477.0,447.0,381.0,,300.0,212.0,196.0,266.0,271.0,393.0,,465,363,0
992,561,0,264.0,97.0,193.0,424.0,427.0,80.0,,131.0,262.0,334.0,336.0,307.0,218.0,,466,365,0
993,561,1,477.0,598.0,598.0,448.0,351.0,381.0,,264.0,301.0,212.0,272.0,195.0,394.0,,466,365,0
994,562,0,193.0,264.0,428.0,424.0,80.0,96.0,,334.0,131.0,307.0,336.0,218.0,262.0,,468,367,0
995,562,1,598.0,381.0,449.0,476.0,351.0,597.0,,301.0,394.0,273.0,264.0,195.0,212.0,,468,367,0
996,563,0,425.0,428.0,80.0,96.0,264.0,193.0,,336.0,307.0,218.0,262.0,131.0,334.0,,470,369,0
997,563,1,476.0,598.0,450.0,351.0,381.0,597.0,,263.0,301.0,274.0,195.0,394.0,212.0,,470,369,0
998,564,0,80.0,95.0,193.0,264.0,425.0,,,219.0,262.0,334.0,131.0,337.0,,,472,371,0
999,564,1,452.0,478.0,351.0,597.0,598.0,381.0,,275.0,262.0,195.0,213.0,301.0,394.0,,472,371,0
1000,565,0,79.0,264.0,425.0,95.0,193.0,,,219.0,131.0,337.0,262.0,334.0,,,474,372,0
1001,565,1,478.0,351.0,381.0,598.0,597.0,455.0,,262.0,195.0,394.0,300.0,212.0,276.0,,474,372,0
1002,566,0,263.0,79.0,193.0,95.0,425.0,,,130.0,219.0,334.0,262.0,337.0,,,474,373,0
1003,566,1,598.0,479.0,597.0,351.0,381.0,455.0,,300.0,261.0,212.0,195.0,395.0,276.0,,474,373,0
1004,567,0,80.0,424.0,264.0,193.0,95.0,,,221.0,338.0,130.0,334.0,262.0,,,475,375,0
1005,567,1,380.0,597.0,598.0,350.0,479.0,456.0,,395.0,212.0,300.0,196.0,261.0,275.0,,475,375,0
1006,568,0,264.0,95.0,80.0,193.0,424.0,,,130.0,264.0,221.0,334.0,340.0,,,478,376,0
1007,568,1,598.0,350.0,480.0,597.0,456.0,379.0,,301.0,197.0,258.0,212.0,276.0,394.0,,478,376,0
1008,569,0,423.0,425.0,94.0,264.0,193.0,80.0,,340.0,316.0,264.0,131.0,334.0,222.0,,480,378,0
1009,569,1,456.0,597.0,480.0,379.0,598.0,350.0,,277.0,212.0,258.0,395.0,302.0,197.0,,480,378,0
1010,570,0,425.0,80.0,264.0,193.0,423.0,94.0,,313.0,222.0,132.0,334.0,339.0,264.0,,481,380,0
1011,570,1,597.0,350.0,378.0,597.0,480.0,456.0,,303.0,197.0,394.0,212.0,256.0,277.0,,481,380,0
1012,571,0,423.0,425.0,193.0,79.0,264.0,94.0,,339.0,312.0,334.0,221.0,131.0,264.0,,483,382,0
1013,571,1,479.0,377.0,458.0,350.0,598.0,598.0,,258.0,394.0,276.0,197.0,212.0,304.0,,483,382,0
1014,572,0,264.0,193.0,78.0,94.0,425.0,423.0,,131.0,333.0,220.0,263.0,313.0,339.0,,485,383,0
1015,572,1,350.0,598.0,459.0,377.0,598.0,479.0,,197.0,212.0,276.0,394.0,305.0,257.0,,485,383,0
1016,573,0,193.0,423.0,79.0,424.0,264.0,94.0,,333.0,340.0,219.0,310.0,130.0,262.0,,486,384,0
1017,573,1,377.0,479.0,598.0,459.0,598.0,350.0,,394.0,257.0,211.0,276.0,305.0,197.0,,486,384,0
1018,574,0,79.0,424.0,193.0,423.0,94.0,264.0,,220.0,310.0,333.0,341.0,262.0,130.0,,488,386,0
1019,574,1,350.0,478.0,599.0,459.0,377.0,598.0,,197.0,257.0,211.0,277.0,396.0,306.0,,488,386,0
1020,575,0,94.0,424.0,422.0,193.0,79.0,264.0,,262.0,309.0,344.0,333.0,220.0,131.0,,490,388,0
1021,575,1,459.0,478.0,598.0,376.0,599.0,350.0,,277.0,257.0,212.0,398.0,305.0,198.0,,490,388,0
1022,576,0,80.0,264.0,95.0,422.0,193.0,424.0,,221.0,132.0,262.0,347.0,334.0,309.0,,491,389,0
1023,576,1,375.0,459.0,351.0,598.0,478.0,599.0,,400.0,276.0,198.0,213.0,259.0,305.0,,491,389,0
1024,577,0,421.0,80.0,264.0,193.0,424.0,94.0,,348.0,220.0,133.0,334.0,308.0,261.0,,493,390,0
1025,577,1,478.0,375.0,459.0,351.0,597.0,599.0,,259.0,400.0,276.0,199.0,213.0,306.0,,493,390,0
1026,578,0,79.0,95.0,193.0,424.0,420.0,264.0,,218.0,262.0,334.0,310.0,352.0,132.0,,494,391,0
1027,578,1,460.0,597.0,478.0,599.0,375.0,352.0,,276.0,212.0,258.0,306.0,400.0,199.0,,494,391,0
1028,579,0,424.0,264.0,419.0,95.0,78.0,193.0,,310.0,131.0,354.0,262.0,217.0,333.0,,496,392,0
1029,579,1,596.0,376.0,461.0,352.0,599.0,479.0,,212.0,400.0,277.0,198.0,306.0,258.0,,496,392,0
1030,580,0,424.0,79.0,263.0,95.0,193.0,,,310.0,218.0,130.0,263.0,333.0,,,496,392,0
1031,580,1,595.0,376.0,599.0,461.0,352.0,479.0,,213.0,400.0,306.0,277.0,198.0,259.0,,496,392,0
1032,581,0,79.0,425.0,263.0,193.0,95.0,,,219.0,310.0,130.0,333.0,264.0,,,498,395,0
1033,581,1,464.0,478.0,375.0,595.0,353.0,599.0,,278.0,260.0,400.0,212.0,196.0,306.0,,498,395,0
1034,582,0,425.0,95.0,78.0,193.0,264.0,,,311.0,264.0,219.0,334.0,132.0,,,499,396,0
1035,582,1,595.0,464.0,374.0,479.0,353.0,598.0,,212.0,278.0,401.0,260.0,196.0,307.0,,499,396,0
1036,583,0,193.0,425.0,264.0,95.0,79.0,,,334.0,313.0,133.0,264.0,221.0,,,501,398,0
1037,583,1,465.0,375.0,479.0,353.0,598.0,595.0,,278.0,401.0,260.0,199.0,308.0,211.0,,501,398,0
1038,584,0,264.0,193.0,79.0,95.0,425.0,,,134.0,334.0,221.0,264.0,313.0,,,501,398,0
1039,584,1,353.0,465.0,375.0,595.0,598.0,479.0,,199.0,278.0,401.0,211.0,308.0,260.0,,501,398,0
1040,585,0,264.0,425.0,79.0,95.0,193.0,,,133.0,313.0,222.0,264.0,334.0,,,502,399,0
1041,585,1,595.0,352.0,597.0,465.0,376.0,479.0,,211.0,199.0,308.0,278.0,401.0,260.0,,502,399,0
1042,586,0,425.0,264.0,193.0,80.0,96.0,,,312.0,131.0,333.0,225.0,263.0,,,503,399,0
1043,586,1,598.0,352.0,377.0,595.0,465.0,480.0,,309.0,199.0,402.0,210.0,277.0,259.0,,503,399,0
1044,587,0,263.0,193.0,78.0,97.0,426.0,,,130.0,332.0,222.0,262.0,312.0,,,504,400,0
1045,587,1,377.0,598.0,479.0,594.0,352.0,465.0,,401.0,309.0,260.0,211.0,202.0,278.0,,504,400,0
1046,588,0,98.0,263.0,426.0,80.0,193.0,,,263.0,130.0,312.0,224.0,333.0,,,505,402,0
1047,588,1,597.0,479.0,594.0,376.0,351.0,465.0,,311.0,261.0,210.0,400.0,206.0,279.0,,505,402,0
1048,589,0,193.0,80.0,264.0,98.0,425.0,,,333.0,225.0,131.0,263.0,314.0,,,506,403,0
1049,589,1,479.0,594.0,376.0,351.0,596.0,464.0,,260.0,211.0,404.0,209.0,313.0,279.0,,506,403,0
1050,590,0,81.0,398.0,264.0,425.0,99.0,193.0,,229.0,382.0,133.0,315.0,264.0,334.0,,507,404,0
1051,590,1,376.0,351.0,479.0,597.0,595.0,464.0,,405.0,211.0,259.0,313.0,211.0,279.0,,507,404,0
1052,591,0,426.0,193.0,399.0,98.0,82.0,264.0,,314.0,334.0,384.0,263.0,229.0,132.0,,508,405,0
1053,591,1,376.0,595.0,479.0,350.0,598.0,464.0,,407.0,210.0,258.0,210.0,312.0,279.0,,508,405,0
1054,592,0,426.0,82.0,193.0,99.0,398.0,264.0,,313.0,230.0,333.0,263.0,384.0,131.0,,509,405,0
1055,592,1,599.0,376.0,479.0,594.0,349.0,465.0,,313.0,408.0,258.0,210.0,209.0,279.0,,509,405,0
1056,593,0,82.0,98.0,427.0,193.0,264.0,399.0,,228.0,263.0,311.0,332.0,131.0,384.0,,510,406,0
1057,593,1,465.0,594.0,480.0,349.0,600.0,376.0,,279.0,210.0,257.0,209.0,313.0,408.0,,510,406,0
1058,594,0,99.0,193.0,403.0,427.0,264.0,82.0,,263.0,332.0,387.0,310.0,130.0,229.0,,511,407,0
1059,594,1,466.0,349.0,480.0,376.0,601.0,594.0,,280.0,209.0,257.0,408.0,314.0,210.0,,511,407,0
1060,595,0,427.0,100.0,82.0,264.0,193.0,404.0,,309.0,265.0,228.0,130.0,333.0,387.0,,511,408,0
1061,595,1,349.0,480.0,466.0,601.0,593.0,376.0,,210.0,257.0,281.0,315.0,210.0,408.0,,511,408,0
1062,596,0,427.0,406.0,81.0,264.0,193.0,100.0,,309.0,387.0,229.0,132.0,334.0,266.0,,512,409,0
1063,596,1,467.0,600.0,349.0,480.0,592.0,377.0,,282.0,315.0,210.0,256.0,210.0,408.0,,512,409,0
1064,597,0,427.0,81.0,100.0,406.0,264.0,193.0,,309.0,229.0,266.0,387.0,133.0,334.0,,512,409,0
1065,597,1,481.0,600.0,467.0,592.0,377.0,349.0,,255.0,316.0,281.0,210.0,408.0,210.0,,512,409,0
1066,598,0,100.0,264.0,427.0,408.0,81.0,193.0,,267.0,133.0,308.0,388.0,228.0,334.0,,513,409,0
1067,598,1,592.0,481.0,378.0,600.0,467.0,349.0,,209.0,253.0,407.0,315.0,281.0,210.0,,513,409,0
1068,599,0,100.0,193.0,264.0,82.0,409.0,428.0,,267.0,333.0,131.0,229.0,389.0,307.0,,513,410,0
1069,599,1,349.0,600.0,468.0,592.0,378.0,480.0,,210.0,314.0,281.0,209.0,407.0,252.0,,513,410,0
1070,600,0,409.0,193.0,82.0,100.0,428.0,264.0,,390.0,333.0,229.0,266.0,306.0,131.0,,515,410,0
1071,600,1,592.0,378.0,349.0,481.0,601.0,468.0,,208.0,405.0,209.0,250.0,314.0,280.0,,515,410,0
1072,601,0,193.0,428.0,100.0,264.0,408.0,82.0,,332.0,306.0,266.0,130.0,390.0,232.0,,515,411,0
1073,601,1,481.0,601.0,592.0,348.0,468.0,378.0,,250.0,314.0,209.0,209.0,281.0,404.0,,515,411,0
1074,602,0,83.0,264.0,429.0,193.0,101.0,408.0,,236.0,130.0,306.0,333.0,267.0,390.0,,516,412,0
1075,602,1,468.0,377.0,480.0,600.0,592.0,348.0,,281.0,407.0,252.0,316.0,209.0,213.0,,516,412,0
1076,603,0,101.0,264.0,428.0,193.0,408.0,84.0,,267.0,132.0,307.0,333.0,390.0,237.0,,516,413,0
1077,603,1,480.0,600.0,377.0,593.0,468.0,348.0,,253.0,318.0,407.0,209.0,283.0,217.0,,516,413,0
1078,604,0,103.0,193.0,408.0,83.0,264.0,428.0,,268.0,334.0,390.0,238.0,132.0,307.0,,517,413,0
1079,604,1,377.0,592.0,599.0,479.0,468.0,347.0,,407.0,210.0,320.0,254.0,283.0,220.0,,517,413,0
1080,605,0,193.0,408.0,104.0,264.0,428.0,83.0,,333.0,390.0,268.0,132.0,307.0,238.0,,517,414,0
1081,605,1,479.0,347.0,593.0,377.0,467.0,600.0,,254.0,220.0,209.0,407.0,283.0,319.0,,517,414,0
1082,606,0,193.0,407.0,264.0,83.0,104.0,428.0,,333.0,390.0,131.0,237.0,267.0,306.0,,518,414,0
1083,606,1,347.0,468.0,600.0,593.0,377.0,479.0,,219.0,282.0,320.0,209.0,408.0,254.0,,518,414,0
1084,607,0,82.0,408.0,264.0,427.0,104.0,193.0,,235.0,390.0,130.0,306.0,267.0,333.0,,519,415,0
1085,607,1,593.0,602.0,377.0,347.0,468.0,480.0,,208.0,319.0,408.0,219.0,282.0,253.0,,519,415,0
1086,608,0,264.0,407.0,427.0,104.0,193.0,82.0,,131.0,390.0,305.0,267.0,333.0,235.0,,519,416,0
1087,608,1,377.0,593.0,602.0,481.0,347.0,468.0,,409.0,208.0,319.0,251.0,220.0,282.0,,519,416,0
1088,609,0,105.0,406.0,264.0,83.0,193.0,426.0,,267.0,391.0,130.0,236.0,333.0,304.0,,519,416,0
1089,609,1,377.0,468.0,601.0,592.0,480.0,347.0,,409.0,284.0,322.0,208.0,251.0,220.0,,519,416,0
1090,610,0,193.0,406.0,425.0,105.0,83.0,264.0,,334.0,391.0,305.0,268.0,237.0,132.0,,520,417,0
1091,610,1,347.0,591.0,376.0,480.0,468.0,602.0,,221.0,208.0,409.0,250.0,285.0,322.0,,520,417,0
1092,611,0,84.0,425.0,194.0,405.0,264.0,106.0,,237.0,304.0,334.0,392.0,133.0,269.0,,520,417,0
1093,611,1,376.0,467.0,602.0,347.0,481.0,590.0,,409.0,286.0,323.0,222.0,249.0,208.0,,520,417,0
1094,612,0,106.0,193.0,264.0,83.0,425.0,405.0,,270.0,334.0,131.0,236.0,303.0,393.0,,521,418,0
1095,612,1,348.0,468.0,602.0,590.0,481.0,376.0,,221.0,286.0,323.0,207.0,247.0,408.0,,521,418,0
1096,613,0,106.0,193.0,264.0,425.0,405.0,83.0,,270.0,334.0,130.0,303.0,393.0,235.0,,521,418,0
1097,613,1,348.0,468.0,602.0,481.0,590.0,376.0,,221.0,286.0,323.0,247.0,206.0,408.0,,521,418,0
1098,614,0,264.0,193.0,82.0,425.0,406.0,106.0,,130.0,333.0,235.0,303.0,393.0,269.0,,521,418,0
1099,614,1,480.0,376.0,591.0,348.0,602.0,469.0,,251.0,408.0,205.0,220.0,323.0,286.0,,521,418,0
1100,615,0,193.0,264.0,82.0,403.0,425.0,106.0,,333.0,130.0,235.0,395.0,303.0,269.0,,521,418,0
1101,615,1,590.0,471.0,380.0,481.0,348.0,602.0,,205.0,286.0,408.0,248.0,220.0,323.0,,521,418,0
1102,616,0,403.0,106.0,264.0,193.0,82.0,425.0,,395.0,269.0,130.0,333.0,236.0,303.0,,522,419,0
1103,616,1,602.0,590.0,396.0,471.0,481.0,349.0,,323.0,204.0,404.0,286.0,248.0,220.0,,522,419,0
1104,617,0,264.0,425.0,107.0,193.0,83.0,,,130.0,303.0,269.0,333.0,239.0,,,522,419,0
1105,617,1,481.0,349.0,393.0,590.0,602.0,472.0,,250.0,221.0,407.0,204.0,323.0,286.0,,522,419,0
1106,618,0,264.0,401.0,193.0,83.0,109.0,425.0,,132.0,398.0,333.0,239.0,271.0,303.0,,522,420,0
