,time,team,x_pos_1,x_pos_2,x_pos_3,x_pos_4,x_pos_5,x_pos_6,x_pos_7,y_pos_1,y_pos_2,y_pos_3,y_pos_4,y_pos_5,y_pos_6,y_pos_7
235,122,1,459.0,481.0,432.0,565.0,596.0,429.0,633.0,298.0,202.0,131.0,233.0,266.0,411.0,247.0
236,123,0,75.0,329.0,222.0,79.0,196.0,257.0,,251.0,210.0,94.0,217.0,342.0,268.0,
237,123,1,432.0,565.0,459.0,481.0,429.0,596.0,,131.0,233.0,298.0,201.0,411.0,266.0,
238,124,0,196.0,222.0,257.0,79.0,75.0,329.0,,342.0,94.0,268.0,218.0,252.0,209.0,
239,124,1,429.0,596.0,565.0,432.0,458.0,481.0,,411.0,266.0,232.0,130.0,298.0,201.0,
240,125,0,75.0,195.0,330.0,79.0,222.0,257.0,,253.0,341.0,209.0,218.0,94.0,268.0,
241,125,1,432.0,459.0,429.0,481.0,596.0,566.0,,130.0,298.0,411.0,201.0,265.0,232.0,
242,126,0,222.0,79.0,195.0,257.0,330.0,75.0,,95.0,218.0,342.0,268.0,209.0,253.0,
243,126,1,596.0,565.0,429.0,481.0,632.0,432.0,458.0,266.0,232.0,411.0,202.0,248.0,131.0,298.0
244,127,0,257.0,331.0,75.0,222.0,79.0,195.0,,268.0,210.0,252.0,95.0,218.0,342.0,
245,127,1,632.0,565.0,481.0,596.0,432.0,458.0,429.0,248.0,232.0,202.0,266.0,132.0,298.0,411.0
246,128,0,331.0,222.0,195.0,75.0,257.0,79.0,,211.0,94.0,341.0,252.0,267.0,218.0,
247,128,1,632.0,565.0,429.0,481.0,432.0,459.0,596.0,248.0,232.0,411.0,202.0,131.0,298.0,266.0
248,129,0,75.0,257.0,222.0,332.0,195.0,79.0,,252.0,267.0,94.0,211.0,341.0,218.0,
249,129,1,632.0,429.0,565.0,481.0,596.0,459.0,432.0,248.0,411.0,232.0,202.0,266.0,297.0,131.0
250,130,0,195.0,332.0,257.0,75.0,222.0,79.0,,341.0,210.0,267.0,252.0,94.0,218.0,
251,130,1,632.0,429.0,459.0,596.0,481.0,565.0,432.0,248.0,411.0,297.0,265.0,202.0,232.0,130.0
252,131,0,79.0,195.0,222.0,332.0,257.0,76.0,,218.0,341.0,94.0,211.0,268.0,253.0,
253,131,1,596.0,481.0,565.0,429.0,459.0,432.0,,266.0,202.0,232.0,411.0,298.0,131.0,
254,132,0,195.0,257.0,79.0,332.0,222.0,75.0,,342.0,268.0,218.0,211.0,94.0,252.0,
255,132,1,429.0,481.0,459.0,596.0,565.0,432.0,,411.0,202.0,297.0,266.0,232.0,130.0,
256,133,0,257.0,75.0,332.0,223.0,79.0,196.0,,268.0,252.0,211.0,95.0,218.0,342.0,
257,133,1,481.0,565.0,432.0,596.0,459.0,429.0,,202.0,232.0,131.0,266.0,297.0,411.0,
258,134,0,76.0,257.0,223.0,196.0,332.0,79.0,,253.0,268.0,96.0,342.0,211.0,218.0,
259,134,1,459.0,565.0,429.0,481.0,432.0,596.0,,297.0,232.0,411.0,202.0,131.0,266.0,
260,135,0,196.0,332.0,257.0,75.0,79.0,222.0,,341.0,211.0,268.0,252.0,218.0,95.0,
261,135,1,432.0,596.0,459.0,429.0,481.0,565.0,,130.0,266.0,298.0,411.0,202.0,233.0,
262,136,0,75.0,332.0,222.0,196.0,257.0,79.0,,253.0,212.0,96.0,340.0,268.0,218.0,
263,136,1,429.0,596.0,432.0,481.0,459.0,566.0,,411.0,266.0,130.0,202.0,298.0,233.0,
264,137,0,75.0,197.0,332.0,222.0,79.0,257.0,,253.0,341.0,211.0,96.0,218.0,268.0,
265,137,1,633.0,566.0,432.0,596.0,481.0,429.0,459.0,247.0,232.0,131.0,266.0,202.0,411.0,298.0
266,138,0,257.0,76.0,197.0,332.0,79.0,222.0,,268.0,254.0,341.0,210.0,219.0,96.0,
267,138,1,481.0,459.0,566.0,596.0,633.0,429.0,432.0,202.0,297.0,233.0,266.0,246.0,411.0,131.0
268,139,0,257.0,79.0,75.0,197.0,332.0,222.0,,267.0,218.0,253.0,342.0,210.0,96.0,
269,139,1,459.0,481.0,634.0,429.0,432.0,596.0,566.0,298.0,202.0,246.0,411.0,131.0,266.0,233.0
270,140,0,197.0,257.0,75.0,79.0,222.0,332.0,,342.0,268.0,252.0,218.0,96.0,211.0,
271,140,1,566.0,481.0,459.0,429.0,634.0,432.0,596.0,233.0,203.0,298.0,411.0,246.0,131.0,266.0
272,141,0,257.0,75.0,79.0,332.0,222.0,197.0,,267.0,253.0,219.0,211.0,96.0,343.0,
273,141,1,432.0,480.0,429.0,634.0,459.0,566.0,596.0,131.0,204.0,411.0,247.0,298.0,233.0,266.0
274,142,0,79.0,332.0,222.0,197.0,257.0,76.0,,219.0,211.0,95.0,343.0,268.0,253.0,
275,142,1,566.0,596.0,459.0,480.0,429.0,432.0,634.0,232.0,266.0,298.0,204.0,411.0,132.0,247.0
276,143,0,222.0,196.0,257.0,75.0,332.0,79.0,,95.0,342.0,267.0,252.0,210.0,218.0,
277,143,1,459.0,429.0,480.0,596.0,634.0,432.0,566.0,298.0,411.0,205.0,266.0,247.0,131.0,232.0
278,144,0,75.0,332.0,196.0,222.0,257.0,78.0,,253.0,210.0,343.0,94.0,268.0,217.0,
279,144,1,566.0,429.0,480.0,432.0,458.0,596.0,,232.0,411.0,205.0,130.0,298.0,266.0,
280,145,0,76.0,222.0,196.0,79.0,332.0,257.0,,253.0,94.0,343.0,217.0,210.0,267.0,
281,145,1,429.0,480.0,565.0,459.0,432.0,596.0,,411.0,205.0,232.0,298.0,130.0,266.0,
282,146,0,196.0,79.0,331.0,76.0,257.0,222.0,,343.0,218.0,211.0,253.0,267.0,94.0,
283,146,1,432.0,480.0,429.0,459.0,596.0,566.0,,130.0,203.0,411.0,298.0,266.0,232.0,
284,147,0,257.0,76.0,196.0,79.0,331.0,222.0,,267.0,253.0,343.0,219.0,210.0,94.0,
285,147,1,481.0,596.0,432.0,459.0,429.0,566.0,,202.0,266.0,130.0,297.0,411.0,232.0,
286,148,0,257.0,79.0,331.0,222.0,75.0,196.0,,267.0,218.0,211.0,94.0,252.0,343.0,
287,148,1,481.0,596.0,566.0,429.0,459.0,432.0,,202.0,266.0,232.0,411.0,297.0,130.0,
288,149,0,75.0,332.0,197.0,257.0,78.0,222.0,,253.0,210.0,342.0,267.0,217.0,94.0,
289,149,1,432.0,566.0,459.0,481.0,429.0,596.0,,130.0,233.0,297.0,202.0,411.0,266.0,
290,150,0,332.0,79.0,75.0,257.0,197.0,222.0,,210.0,218.0,253.0,267.0,342.0,94.0,
291,150,1,566.0,596.0,459.0,481.0,429.0,432.0,,234.0,266.0,298.0,202.0,411.0,130.0,
292,151,0,75.0,197.0,79.0,257.0,332.0,222.0,,253.0,342.0,218.0,267.0,210.0,94.0,
293,151,1,458.0,481.0,596.0,432.0,566.0,428.0,,298.0,202.0,266.0,130.0,234.0,411.0,
294,152,0,79.0,75.0,196.0,222.0,332.0,257.0,,218.0,253.0,341.0,94.0,211.0,267.0,
295,152,1,596.0,429.0,567.0,481.0,432.0,459.0,,266.0,411.0,233.0,201.0,131.0,298.0,
296,153,0,75.0,222.0,78.0,257.0,196.0,332.0,,252.0,94.0,217.0,268.0,340.0,211.0,
297,153,1,429.0,596.0,459.0,481.0,634.0,432.0,567.0,411.0,266.0,297.0,200.0,249.0,130.0,233.0
298,154,0,196.0,332.0,257.0,222.0,75.0,78.0,,341.0,210.0,268.0,94.0,252.0,217.0,
299,154,1,432.0,567.0,459.0,429.0,634.0,481.0,596.0,130.0,233.0,297.0,411.0,249.0,200.0,266.0
300,155,0,222.0,257.0,196.0,75.0,78.0,332.0,,94.0,268.0,342.0,252.0,217.0,211.0,
301,155,1,568.0,596.0,458.0,429.0,432.0,481.0,,232.0,266.0,297.0,411.0,130.0,199.0,
302,156,0,75.0,332.0,196.0,78.0,222.0,257.0,,252.0,211.0,343.0,217.0,94.0,268.0,
303,156,1,567.0,596.0,458.0,481.0,433.0,429.0,,233.0,266.0,297.0,199.0,129.0,411.0,
304,157,0,78.0,196.0,75.0,222.0,257.0,332.0,,217.0,343.0,252.0,94.0,268.0,210.0,
305,157,1,433.0,458.0,429.0,596.0,567.0,481.0,,129.0,297.0,411.0,266.0,233.0,199.0,
306,158,0,196.0,257.0,75.0,222.0,332.0,78.0,,343.0,268.0,252.0,94.0,211.0,217.0,
307,158,1,458.0,634.0,596.0,433.0,429.0,567.0,481.0,297.0,249.0,266.0,129.0,411.0,233.0,200.0
308,159,0,196.0,257.0,75.0,79.0,332.0,222.0,,343.0,268.0,252.0,218.0,211.0,94.0,
309,159,1,596.0,458.0,633.0,481.0,433.0,429.0,567.0,267.0,297.0,249.0,200.0,129.0,411.0,233.0
310,160,0,257.0,75.0,78.0,196.0,222.0,332.0,,268.0,252.0,217.0,343.0,94.0,212.0,
311,160,1,458.0,481.0,429.0,596.0,433.0,567.0,,297.0,199.0,411.0,267.0,129.0,234.0,
312,161,0,257.0,222.0,75.0,332.0,196.0,78.0,,268.0,94.0,253.0,212.0,343.0,216.0,
313,161,1,432.0,429.0,458.0,596.0,567.0,481.0,,130.0,411.0,297.0,267.0,233.0,200.0,
314,162,0,78.0,257.0,75.0,222.0,196.0,332.0,,216.0,268.0,253.0,94.0,343.0,211.0,
315,162,1,429.0,458.0,634.0,481.0,432.0,596.0,567.0,411.0,297.0,248.0,200.0,130.0,267.0,235.0
316,163,0,332.0,75.0,78.0,222.0,257.0,196.0,,211.0,253.0,216.0,94.0,268.0,343.0,
317,163,1,432.0,458.0,634.0,567.0,481.0,429.0,596.0,129.0,298.0,248.0,235.0,200.0,411.0,267.0
318,164,0,332.0,75.0,222.0,196.0,78.0,257.0,,211.0,253.0,94.0,343.0,216.0,267.0,
319,164,1,432.0,567.0,596.0,481.0,458.0,429.0,,130.0,236.0,266.0,200.0,298.0,411.0,
320,165,0,75.0,257.0,79.0,331.0,196.0,222.0,,253.0,267.0,217.0,212.0,343.0,94.0,
321,165,1,567.0,481.0,458.0,596.0,429.0,432.0,,235.0,200.0,297.0,266.0,411.0,129.0,
322,166,0,331.0,222.0,75.0,257.0,79.0,196.0,,211.0,94.0,253.0,267.0,218.0,343.0,
323,166,1,566.0,432.0,595.0,481.0,633.0,458.0,429.0,235.0,129.0,267.0,200.0,249.0,297.0,411.0
324,167,0,79.0,196.0,329.0,222.0,75.0,257.0,,218.0,342.0,212.0,94.0,252.0,267.0,
325,167,1,595.0,432.0,567.0,458.0,429.0,633.0,481.0,267.0,130.0,234.0,298.0,411.0,250.0,200.0
326,168,0,75.0,328.0,196.0,78.0,222.0,257.0,,253.0,212.0,342.0,217.0,94.0,267.0,
327,168,1,458.0,481.0,595.0,429.0,633.0,432.0,568.0,297.0,200.0,267.0,411.0,249.0,129.0,234.0
328,169,0,75.0,222.0,257.0,78.0,327.0,196.0,,253.0,94.0,267.0,216.0,213.0,342.0,
329,169,1,432.0,458.0,481.0,633.0,429.0,568.0,596.0,129.0,297.0,200.0,248.0,411.0,234.0,266.0
330,170,0,222.0,327.0,75.0,79.0,257.0,197.0,,94.0,213.0,253.0,217.0,268.0,344.0,
331,170,1,432.0,633.0,429.0,568.0,595.0,481.0,458.0,130.0,249.0,411.0,234.0,267.0,201.0,297.0
332,171,0,75.0,222.0,78.0,197.0,328.0,257.0,,252.0,94.0,216.0,344.0,213.0,268.0,
333,171,1,481.0,633.0,429.0,570.0,595.0,432.0,458.0,201.0,249.0,411.0,228.0,267.0,131.0,297.0
334,172,0,257.0,75.0,222.0,329.0,79.0,197.0,,267.0,253.0,94.0,212.0,217.0,344.0,
335,172,1,571.0,633.0,458.0,432.0,429.0,481.0,595.0,227.0,250.0,297.0,131.0,411.0,200.0,267.0
336,173,0,75.0,79.0,222.0,331.0,197.0,257.0,,253.0,218.0,94.0,211.0,344.0,268.0,
337,173,1,432.0,458.0,596.0,571.0,633.0,429.0,481.0,131.0,297.0,266.0,227.0,250.0,411.0,201.0
338,174,0,197.0,79.0,75.0,222.0,333.0,257.0,,344.0,218.0,253.0,94.0,212.0,268.0,
339,174,1,481.0,570.0,633.0,432.0,596.0,429.0,458.0,202.0,228.0,249.0,131.0,266.0,411.0,298.0
340,175,0,79.0,257.0,197.0,75.0,335.0,222.0,,218.0,268.0,343.0,252.0,212.0,94.0,
341,175,1,596.0,481.0,571.0,429.0,633.0,432.0,458.0,266.0,202.0,227.0,411.0,249.0,131.0,298.0
342,176,0,75.0,335.0,257.0,79.0,222.0,198.0,,252.0,212.0,268.0,218.0,94.0,343.0,
343,176,1,458.0,429.0,596.0,432.0,634.0,481.0,571.0,298.0,411.0,266.0,130.0,248.0,201.0,226.0
344,177,0,79.0,74.0,198.0,222.0,257.0,335.0,,218.0,251.0,343.0,93.0,267.0,211.0,
345,177,1,596.0,458.0,429.0,481.0,571.0,634.0,432.0,266.0,297.0,411.0,200.0,226.0,248.0,129.0
346,178,0,198.0,74.0,257.0,222.0,79.0,332.0,,343.0,251.0,268.0,93.0,218.0,212.0,
347,178,1,596.0,481.0,458.0,634.0,571.0,432.0,429.0,266.0,200.0,297.0,248.0,226.0,130.0,411.0
348,179,0,222.0,79.0,333.0,75.0,257.0,199.0,,93.0,218.0,212.0,252.0,268.0,343.0,
349,179,1,432.0,566.0,481.0,429.0,596.0,458.0,634.0,130.0,236.0,201.0,411.0,266.0,297.0,248.0
350,180,0,199.0,222.0,257.0,334.0,79.0,75.0,,343.0,94.0,267.0,212.0,218.0,253.0,
351,180,1,458.0,633.0,429.0,596.0,571.0,432.0,480.0,297.0,249.0,411.0,266.0,226.0,130.0,202.0
352,181,0,223.0,330.0,199.0,257.0,79.0,75.0,,95.0,212.0,343.0,267.0,218.0,253.0,
353,181,1,429.0,432.0,458.0,633.0,481.0,569.0,596.0,411.0,130.0,297.0,249.0,201.0,233.0,266.0
354,182,0,79.0,75.0,330.0,257.0,222.0,199.0,,218.0,252.0,212.0,266.0,95.0,342.0,
355,182,1,429.0,633.0,432.0,481.0,458.0,569.0,596.0,411.0,249.0,130.0,201.0,297.0,232.0,266.0
356,183,0,222.0,329.0,257.0,74.0,199.0,80.0,,95.0,211.0,266.0,252.0,341.0,217.0,
357,183,1,458.0,568.0,429.0,633.0,596.0,432.0,481.0,298.0,234.0,411.0,250.0,266.0,131.0,202.0
358,184,0,222.0,329.0,81.0,257.0,200.0,75.0,,95.0,212.0,218.0,266.0,342.0,253.0,
359,184,1,568.0,458.0,481.0,432.0,596.0,429.0,633.0,234.0,297.0,201.0,130.0,266.0,411.0,249.0
360,185,0,257.0,74.0,80.0,330.0,223.0,200.0,,267.0,252.0,216.0,212.0,95.0,342.0,
361,185,1,569.0,459.0,481.0,634.0,432.0,596.0,429.0,232.0,297.0,202.0,249.0,130.0,266.0,411.0
362,186,0,222.0,201.0,79.0,330.0,257.0,74.0,,94.0,343.0,214.0,211.0,266.0,252.0,
363,186,1,459.0,596.0,480.0,428.0,634.0,432.0,568.0,296.0,266.0,204.0,410.0,249.0,130.0,234.0
364,187,0,222.0,330.0,256.0,201.0,74.0,79.0,,94.0,211.0,267.0,343.0,252.0,212.0,
365,187,1,428.0,633.0,459.0,570.0,596.0,432.0,479.0,411.0,249.0,296.0,228.0,266.0,130.0,205.0
366,188,0,256.0,222.0,78.0,330.0,200.0,74.0,,267.0,94.0,211.0,212.0,343.0,252.0,
367,188,1,480.0,596.0,633.0,459.0,427.0,433.0,571.0,204.0,266.0,249.0,296.0,411.0,130.0,227.0
368,189,0,78.0,331.0,74.0,222.0,201.0,257.0,,210.0,212.0,252.0,94.0,343.0,266.0,
369,189,1,571.0,634.0,458.0,596.0,480.0,433.0,427.0,228.0,247.0,297.0,266.0,204.0,130.0,411.0
370,190,0,201.0,74.0,257.0,79.0,331.0,222.0,,343.0,252.0,266.0,211.0,212.0,94.0,
371,190,1,633.0,433.0,571.0,458.0,427.0,480.0,596.0,248.0,131.0,228.0,298.0,411.0,203.0,266.0
372,191,0,78.0,222.0,201.0,331.0,257.0,74.0,,210.0,94.0,343.0,211.0,266.0,252.0,
373,191,1,433.0,427.0,596.0,480.0,633.0,571.0,458.0,131.0,411.0,265.0,203.0,248.0,227.0,298.0
374,192,0,79.0,74.0,222.0,257.0,200.0,331.0,,211.0,252.0,94.0,267.0,344.0,212.0,
375,192,1,459.0,427.0,572.0,479.0,433.0,633.0,596.0,296.0,411.0,226.0,202.0,131.0,249.0,266.0
376,193,0,257.0,200.0,331.0,74.0,79.0,222.0,,267.0,343.0,211.0,252.0,211.0,94.0,
377,193,1,572.0,426.0,433.0,633.0,478.0,459.0,596.0,226.0,411.0,130.0,249.0,205.0,296.0,266.0
378,194,0,257.0,331.0,222.0,79.0,74.0,201.0,,266.0,212.0,94.0,211.0,252.0,343.0,
379,194,1,633.0,459.0,572.0,596.0,427.0,433.0,478.0,248.0,296.0,226.0,266.0,411.0,130.0,207.0
380,195,0,75.0,79.0,331.0,201.0,257.0,222.0,,253.0,211.0,212.0,343.0,266.0,95.0,
381,195,1,596.0,427.0,459.0,433.0,633.0,479.0,572.0,266.0,411.0,295.0,130.0,248.0,205.0,226.0
382,196,0,78.0,75.0,222.0,331.0,257.0,201.0,,211.0,251.0,95.0,211.0,267.0,343.0,
383,196,1,596.0,572.0,460.0,432.0,633.0,479.0,428.0,266.0,225.0,293.0,130.0,248.0,205.0,410.0
384,197,0,222.0,75.0,256.0,201.0,79.0,331.0,,95.0,252.0,267.0,342.0,211.0,212.0,
385,197,1,459.0,428.0,633.0,432.0,572.0,479.0,596.0,292.0,410.0,248.0,129.0,225.0,205.0,266.0
386,198,0,201.0,331.0,75.0,222.0,80.0,256.0,,342.0,212.0,251.0,95.0,212.0,268.0,
387,198,1,480.0,429.0,567.0,431.0,458.0,596.0,633.0,202.0,410.0,236.0,130.0,293.0,266.0,248.0
388,199,0,75.0,256.0,201.0,331.0,80.0,222.0,,251.0,267.0,342.0,212.0,212.0,95.0,
389,199,1,481.0,567.0,596.0,430.0,634.0,457.0,431.0,202.0,236.0,264.0,408.0,248.0,293.0,129.0
390,200,0,222.0,80.0,256.0,75.0,331.0,201.0,,96.0,210.0,267.0,251.0,212.0,341.0,
391,200,1,431.0,480.0,430.0,635.0,456.0,595.0,567.0,128.0,202.0,406.0,246.0,293.0,264.0,237.0
392,201,0,80.0,201.0,222.0,74.0,332.0,257.0,,209.0,341.0,96.0,252.0,211.0,267.0,
393,201,1,595.0,480.0,429.0,635.0,567.0,431.0,456.0,264.0,201.0,405.0,246.0,237.0,127.0,292.0
394,202,0,75.0,258.0,222.0,201.0,332.0,80.0,,253.0,267.0,96.0,341.0,212.0,208.0,
395,202,1,595.0,568.0,480.0,431.0,635.0,428.0,455.0,264.0,236.0,201.0,127.0,246.0,404.0,292.0
396,203,0,259.0,333.0,80.0,75.0,222.0,202.0,,268.0,212.0,208.0,254.0,95.0,342.0,
397,203,1,431.0,569.0,634.0,454.0,479.0,595.0,427.0,127.0,236.0,246.0,291.0,203.0,263.0,405.0
398,204,0,259.0,222.0,333.0,202.0,76.0,80.0,,267.0,96.0,212.0,343.0,256.0,207.0,
399,204,1,594.0,569.0,431.0,427.0,478.0,454.0,634.0,263.0,237.0,129.0,404.0,205.0,291.0,246.0
400,205,0,334.0,202.0,260.0,79.0,75.0,222.0,,213.0,343.0,267.0,206.0,256.0,96.0,
401,205,1,478.0,431.0,569.0,634.0,594.0,453.0,426.0,206.0,129.0,237.0,246.0,263.0,290.0,404.0
402,206,0,260.0,222.0,334.0,202.0,80.0,75.0,,267.0,96.0,213.0,343.0,206.0,257.0,
403,206,1,425.0,478.0,431.0,569.0,453.0,595.0,,403.0,206.0,129.0,237.0,291.0,261.0,
404,207,0,75.0,334.0,260.0,79.0,202.0,222.0,,256.0,213.0,267.0,205.0,342.0,96.0,
405,207,1,569.0,478.0,595.0,425.0,431.0,453.0,,237.0,206.0,261.0,403.0,129.0,290.0,
406,208,0,223.0,202.0,260.0,79.0,335.0,75.0,,96.0,343.0,265.0,206.0,213.0,256.0,
407,208,1,431.0,569.0,453.0,595.0,479.0,425.0,,129.0,237.0,290.0,261.0,207.0,402.0,
408,209,0,202.0,335.0,75.0,222.0,261.0,79.0,,343.0,213.0,257.0,95.0,265.0,206.0,
409,209,1,477.0,454.0,425.0,431.0,595.0,568.0,,211.0,290.0,402.0,128.0,260.0,238.0,
410,210,0,75.0,202.0,222.0,261.0,79.0,336.0,,256.0,343.0,96.0,265.0,206.0,213.0,
411,210,1,478.0,425.0,569.0,454.0,429.0,595.0,,212.0,401.0,237.0,289.0,128.0,259.0,
412,211,0,79.0,223.0,262.0,75.0,202.0,336.0,,206.0,96.0,267.0,256.0,343.0,212.0,
413,211,1,425.0,479.0,570.0,595.0,454.0,428.0,,401.0,210.0,235.0,259.0,289.0,129.0,
414,212,0,262.0,75.0,79.0,337.0,202.0,223.0,,268.0,256.0,206.0,211.0,343.0,95.0,
415,212,1,478.0,454.0,427.0,569.0,595.0,426.0,,211.0,288.0,129.0,235.0,259.0,400.0,
416,213,0,223.0,338.0,263.0,76.0,202.0,79.0,,96.0,211.0,268.0,257.0,342.0,206.0,
417,213,1,453.0,569.0,478.0,426.0,633.0,426.0,595.0,287.0,235.0,212.0,130.0,250.0,400.0,259.0
418,214,0,263.0,79.0,223.0,75.0,339.0,202.0,,268.0,206.0,95.0,256.0,211.0,342.0,
419,214,1,426.0,454.0,425.0,570.0,634.0,479.0,595.0,398.0,286.0,130.0,234.0,250.0,209.0,259.0
420,215,0,340.0,202.0,222.0,80.0,76.0,263.0,,212.0,342.0,94.0,206.0,256.0,268.0,
421,215,1,479.0,453.0,635.0,426.0,569.0,424.0,595.0,211.0,285.0,248.0,397.0,234.0,131.0,259.0
422,216,0,75.0,341.0,202.0,222.0,264.0,80.0,,255.0,213.0,341.0,95.0,268.0,205.0,
423,216,1,480.0,452.0,636.0,425.0,424.0,570.0,595.0,209.0,285.0,247.0,396.0,129.0,234.0,258.0
424,217,0,75.0,202.0,264.0,341.0,222.0,80.0,,255.0,341.0,268.0,213.0,96.0,205.0,
425,217,1,636.0,595.0,480.0,423.0,570.0,451.0,424.0,249.0,259.0,208.0,129.0,233.0,284.0,395.0
426,218,0,75.0,342.0,266.0,203.0,222.0,80.0,,255.0,214.0,268.0,341.0,95.0,203.0,
427,218,1,450.0,636.0,570.0,422.0,595.0,422.0,480.0,283.0,249.0,232.0,128.0,259.0,395.0,209.0
428,219,0,204.0,342.0,266.0,75.0,79.0,222.0,,341.0,215.0,267.0,255.0,202.0,94.0,
429,219,1,450.0,422.0,571.0,480.0,595.0,421.0,,283.0,128.0,231.0,210.0,260.0,395.0,
430,220,0,343.0,268.0,204.0,79.0,222.0,75.0,,216.0,268.0,342.0,201.0,94.0,256.0,
431,220,1,571.0,595.0,480.0,420.0,450.0,421.0,,230.0,261.0,211.0,394.0,283.0,129.0,
432,221,0,75.0,79.0,222.0,268.0,344.0,204.0,,256.0,201.0,94.0,267.0,215.0,342.0,
433,221,1,571.0,421.0,480.0,450.0,595.0,418.0,,230.0,128.0,210.0,282.0,260.0,394.0,
434,222,0,268.0,222.0,79.0,345.0,205.0,75.0,,267.0,94.0,200.0,216.0,343.0,256.0,
435,222,1,450.0,479.0,595.0,418.0,570.0,421.0,,282.0,213.0,260.0,393.0,232.0,128.0,
436,223,0,79.0,345.0,205.0,222.0,268.0,75.0,,200.0,217.0,343.0,94.0,268.0,256.0,
437,223,1,421.0,570.0,595.0,479.0,450.0,418.0,,129.0,232.0,260.0,214.0,282.0,393.0,
438,224,0,222.0,205.0,269.0,345.0,75.0,79.0,,95.0,342.0,267.0,217.0,256.0,201.0,
439,224,1,421.0,480.0,417.0,572.0,450.0,595.0,,129.0,214.0,392.0,229.0,282.0,260.0,
440,225,0,205.0,75.0,79.0,269.0,346.0,222.0,,342.0,256.0,201.0,267.0,217.0,94.0,
441,225,1,421.0,417.0,572.0,480.0,450.0,595.0,,128.0,391.0,229.0,214.0,281.0,259.0,
442,226,0,347.0,205.0,222.0,78.0,269.0,76.0,,217.0,342.0,95.0,200.0,269.0,256.0,
443,226,1,573.0,417.0,419.0,450.0,479.0,595.0,,230.0,389.0,128.0,282.0,214.0,259.0,
444,227,0,270.0,349.0,205.0,222.0,77.0,79.0,,270.0,217.0,342.0,94.0,256.0,201.0,
445,227,1,479.0,595.0,418.0,416.0,452.0,572.0,,216.0,260.0,129.0,388.0,281.0,229.0,
446,228,0,79.0,270.0,350.0,222.0,79.0,205.0,,201.0,272.0,218.0,94.0,257.0,342.0,
447,228,1,594.0,572.0,416.0,417.0,479.0,453.0,,261.0,230.0,388.0,129.0,217.0,282.0,
448,229,0,222.0,350.0,78.0,79.0,271.0,205.0,,94.0,217.0,200.0,255.0,273.0,342.0,
449,229,1,572.0,581.0,416.0,416.0,478.0,454.0,594.0,230.0,207.0,130.0,388.0,216.0,280.0,259.0
450,230,0,79.0,79.0,271.0,351.0,222.0,204.0,,255.0,200.0,273.0,217.0,94.0,341.0,
451,230,1,415.0,594.0,456.0,477.0,416.0,578.0,573.0,129.0,259.0,279.0,217.0,388.0,203.0,229.0
452,231,0,204.0,79.0,79.0,351.0,271.0,222.0,,341.0,255.0,200.0,217.0,273.0,95.0,
453,231,1,594.0,456.0,477.0,416.0,414.0,574.0,,259.0,279.0,215.0,387.0,129.0,227.0,
454,232,0,79.0,352.0,222.0,79.0,272.0,203.0,,255.0,218.0,94.0,200.0,272.0,340.0,
455,232,1,415.0,457.0,574.0,414.0,477.0,594.0,,386.0,278.0,227.0,130.0,216.0,259.0,
456,233,0,203.0,79.0,353.0,222.0,79.0,272.0,,339.0,255.0,217.0,94.0,200.0,272.0,
457,233,1,477.0,594.0,458.0,574.0,414.0,413.0,,216.0,259.0,277.0,225.0,386.0,130.0,
458,234,0,354.0,79.0,79.0,222.0,274.0,203.0,,216.0,255.0,199.0,94.0,272.0,338.0,
459,234,1,413.0,459.0,637.0,577.0,476.0,412.0,594.0,130.0,276.0,253.0,220.0,217.0,386.0,260.0
460,235,0,80.0,79.0,222.0,203.0,354.0,274.0,,255.0,198.0,93.0,338.0,217.0,273.0,
461,235,1,476.0,594.0,413.0,459.0,577.0,412.0,637.0,218.0,260.0,131.0,275.0,220.0,386.0,254.0
462,236,0,275.0,203.0,222.0,80.0,354.0,79.0,,273.0,338.0,94.0,256.0,218.0,198.0,
463,236,1,594.0,411.0,459.0,577.0,640.0,414.0,476.0,261.0,385.0,274.0,220.0,257.0,130.0,219.0
464,237,0,203.0,355.0,222.0,79.0,275.0,81.0,,338.0,218.0,93.0,200.0,271.0,258.0,
465,237,1,414.0,409.0,459.0,593.0,577.0,476.0,,131.0,384.0,275.0,263.0,222.0,221.0,
466,238,0,222.0,80.0,355.0,203.0,81.0,275.0,,93.0,201.0,218.0,338.0,257.0,271.0,
467,238,1,577.0,459.0,409.0,414.0,593.0,476.0,636.0,222.0,275.0,384.0,131.0,264.0,221.0,252.0
468,239,0,80.0,222.0,204.0,81.0,275.0,355.0,,202.0,94.0,338.0,258.0,271.0,219.0,
469,239,1,636.0,408.0,459.0,476.0,578.0,414.0,593.0,252.0,383.0,275.0,221.0,222.0,131.0,265.0
470,240,0,222.0,356.0,275.0,204.0,81.0,80.0,,93.0,219.0,271.0,338.0,258.0,204.0,
471,240,1,578.0,476.0,593.0,460.0,407.0,638.0,413.0,222.0,222.0,265.0,275.0,382.0,253.0,131.0
472,241,0,276.0,357.0,79.0,81.0,204.0,222.0,,272.0,218.0,203.0,258.0,338.0,94.0,
473,241,1,594.0,637.0,476.0,578.0,407.0,460.0,413.0,265.0,252.0,225.0,223.0,380.0,276.0,132.0
474,242,0,223.0,277.0,203.0,357.0,81.0,79.0,,95.0,275.0,338.0,219.0,258.0,204.0,
